2.631,1.4911,1.41289,1.77015,-1.04655,0.735826,-0.746833,2.11178,-0.0636053,-0.898979,-0.267589,0.226578,-0.61445,-0.751735,-0.166762,-1.75307,0.108991,0.0736664,0.109315,6.45159,3.05492,-5.08769
2.632,1.49103,1.41199,1.76988,-1.04632,0.735215,-0.747583,2.11161,-0.0653599,-0.898804,-0.267504,0.226656,-0.607884,-0.748637,-0.171896,-1.75584,0.239977,0.0971492,0.0470711,6.67942,3.141,-5.17868
2.633,1.49097,1.41109,1.76961,-1.0461,0.73461,-0.74833,2.11144,-0.0671166,-0.898499,-0.267395,0.226672,-0.601093,-0.745454,-0.177118,-1.75738,0.370776,0.12053,-0.0139825,6.90104,3.22495,-5.26522
2.634,1.4909,1.41019,1.76935,-1.04587,0.734013,-0.749074,2.11126,-0.0688742,-0.898063,-0.267263,0.226628,-0.594084,-0.742188,-0.182425,-1.75759,0.50129,0.143799,-0.0737353,7.11611,3.3067,-5.34722
2.635,1.49083,1.40929,1.76908,-1.04564,0.733422,-0.749815,2.11107,-0.0706313,-0.897496,-0.267107,0.226525,-0.586863,-0.738841,-0.187811,-1.75637,0.631422,0.16695,-0.132077,7.32427,3.38618,-5.42461
2.636,1.49076,1.4084,1.76881,-1.04542,0.732839,-0.750552,2.11088,-0.0723864,-0.8968,-0.266929,0.226365,-0.579438,-0.735416,-0.193273,-1.75362,0.761078,0.189974,-0.188897,7.52517,3.46331,-5.49731
2.637,1.49068,1.4075,1.76855,-1.04519,0.732264,-0.751285,2.11069,-0.074138,-0.895974,-0.266727,0.226148,-0.571815,-0.731915,-0.198804,-1.74924,0.89016,0.212863,-0.244084,7.71845,3.53803,-5.56526
2.638,1.49061,1.40661,1.76828,-1.04497,0.731696,-0.752015,2.11049,-0.0758843,-0.89502,-0.266503,0.225877,-0.564003,-0.728341,-0.204401,-1.74314,1.01857,0.235609,-0.297528,7.90378,3.61025,-5.62838
2.639,1.49053,1.40571,1.76801,-1.04474,0.731136,-0.752742,2.11028,-0.0776237,-0.893937,-0.266256,0.225554,-0.55601,-0.724695,-0.210059,-1.73521,1.14622,0.258204,-0.349118,8.08078,3.6799,-5.6866
2.64,1.49045,1.40482,1.76775,-1.04451,0.730584,-0.753465,2.11007,-0.0793541,-0.892728,-0.265987,0.225179,-0.547845,-0.720982,-0.215773,-1.72535,1.273,0.280639,-0.398744,8.24912,3.74692,-5.73984
2.641,1.49037,1.40393,1.76748,-1.04429,0.73004,-0.754184,2.10985,-0.0810737,-0.891392,-0.265695,0.224757,-0.539515,-0.717203,-0.221537,-1.71347,1.39883,0.302908,-0.446295,8.40843,3.81123,-5.78802
2.642,1.49029,1.40303,1.76722,-1.04407,0.729505,-0.754899,2.10962,-0.0827803,-0.88993,-0.265381,0.224288,-0.531031,-0.71336,-0.227347,-1.69946,1.5236,0.325,-0.491661,8.55838,3.87276,-5.83109
2.643,1.49021,1.40215,1.76695,-1.04384,0.728978,-0.755611,2.10939,-0.0844719,-0.888345,-0.265045,0.223774,-0.522402,-0.709458,-0.233198,-1.68322,1.64721,0.346909,-0.53473,8.6986,3.93143,-5.86895
2.644,1.49012,1.40126,1.76669,-1.04362,0.72846,-0.756318,2.10916,-0.086146,-0.886636,-0.264687,0.223219,-0.513637,-0.705498,-0.239083,-1.66466,1.76958,0.368627,-0.575393,8.82874,3.98717,-5.90154
2.645,1.49004,1.40037,1.76642,-1.04339,0.727951,-0.757022,2.10891,-0.0878004,-0.884806,-0.264308,0.222624,-0.504748,-0.701485,-0.244999,-1.64367,1.89061,0.390144,-0.613539,8.94845,4.03991,-5.92878
2.646,1.48995,1.39949,1.76616,-1.04317,0.727451,-0.757721,2.10867,-0.0894325,-0.882856,-0.263907,0.221993,-0.495744,-0.69742,-0.250939,-1.62016,2.0102,0.411454,-0.649056,9.05738,4.08957,-5.9506
2.647,1.48986,1.39861,1.76589,-1.04295,0.726959,-0.758416,2.10841,-0.0910398,-0.880786,-0.263485,0.221327,-0.486637,-0.693307,-0.256898,-1.59402,2.12825,0.432548,-0.681836,9.15518,4.13609,-5.96693
2.648,1.48977,1.39773,1.76563,-1.04273,0.726477,-0.759108,2.10815,-0.0926196,-0.8786,-0.263042,0.22063,-0.477437,-0.689149,-0.262871,-1.56515,2.24467,0.453417,-0.711766,9.24149,4.17939,-5.97768
2.649,1.48967,1.39685,1.76537,-1.04251,0.726004,-0.759795,2.10789,-0.0941692,-0.876297,-0.262578,0.219905,-0.468158,-0.684949,-0.268852,-1.53346,2.35935,0.474055,-0.738737,9.31596,4.2194,-5.9828
2.65,1.48958,1.39597,1.7651,-1.04229,0.725541,-0.760478,2.10761,-0.0956856,-0.873882,-0.262094,0.219154,-0.458809,-0.680711,-0.274835,-1.49885,2.47222,0.494452,-0.762637,9.37825,4.25604,-5.9822
2.651,1.48948,1.3951,1.76484,-1.04207,0.725087,-0.761156,2.10734,-0.0971658,-0.871354,-0.26159,0.21838,-0.449405,-0.676438,-0.280814,-1.46121,2.58316,0.5146,-0.783357,9.42799,4.28924,-5.97581
2.652,1.48938,1.39423,1.76458,-1.04185,0.724642,-0.76183,2.10705,-0.0986069,-0.868716,-0.261065,0.217588,-0.439958,-0.672134,-0.286785,-1.42045,2.69208,0.534492,-0.800785,9.46484,4.31893,-5.96356
2.653,1.48928,1.39336,1.76432,-1.04164,0.724207,-0.7625,2.10676,-0.100006,-0.86597,-0.260521,0.21678,-0.43048,-0.667801,-0.29274,-1.37646,2.79889,0.55412,-0.814811,9.48844,4.34504,-5.94537
2.654,1.48918,1.3925,1.76406,-1.04142,0.723781,-0.763166,2.10647,-0.101359,-0.863119,-0.259957,0.21596,-0.420985,-0.663445,-0.298673,-1.32915,2.90349,0.573474,-0.825325,9.49845,4.36749,-5.92117
2.655,1.48908,1.39164,1.7638,-1.0412,0.723365,-0.763827,2.10617,-0.102663,-0.860164,-0.259374,0.21513,-0.411488,-0.659068,-0.30458,-1.27841,3.00579,0.592548,-0.832215,9.4945,4.38621,-5.89089
2.656,1.48898,1.39078,1.76354,-1.04099,0.722958,-0.764484,2.10586,-0.103914,-0.857108,-0.258772,0.214296,-0.402001,-0.654674,-0.310453,-1.22416,3.10568,0.611333,-0.835371,9.47625,4.40113,-5.85444
2.657,1.48887,1.38992,1.76328,-1.04078,0.722561,-0.765137,2.10554,-0.10511,-0.853953,-0.258151,0.213461,-0.39254,-0.650267,-0.316287,-1.16628,3.20307,0.629821,-0.834684,9.44335,4.41217,-5.81177
2.658,1.48877,1.38907,1.76303,-1.04056,0.722173,-0.765785,2.10523,-0.106246,-0.850703,-0.257512,0.212628,-0.383119,-0.645851,-0.322074,-1.10468,3.29786,0.648004,-0.830041,9.39544,4.41926,-5.76278
2.659,1.48866,1.38822,1.76277,-1.04035,0.721795,-0.766428,2.1049,-0.107318,-0.847359,-0.256855,0.211802,-0.373754,-0.641429,-0.32781,-1.03925,3.38997,0.665873,-0.821333,9.33218,4.42233,-5.70742
2.66,1.48855,1.38738,1.76251,-1.04014,0.721426,-0.767068,2.10457,-0.108323,-0.843924,-0.256181,0.210987,-0.36446,-0.637007,-0.333487,-0.969904,3.47928,0.683421,-0.808448,9.2532,4.42131,-5.64561
2.661,1.48844,1.38653,1.76226,-1.03993,0.721066,-0.767702,2.10423,-0.109256,-0.840401,-0.255489,0.210187,-0.355253,-0.632588,-0.339099,-0.896554,3.56572,0.700641,-0.791295,9.15822,4.41614,-5.57728
2.662,1.48833,1.3857,1.762,-1.03972,0.720715,-0.768333,2.10389,-0.110115,-0.836793,-0.254779,0.209406,-0.346149,-0.628176,-0.34464,-0.819307,3.64928,0.717534,-0.76996,9.04752,4.40686,-5.50253
2.663,1.48822,1.38486,1.76175,-1.03951,0.720373,-0.768959,2.10354,-0.110894,-0.833103,-0.254054,0.208648,-0.337163,-0.623776,-0.350102,-0.738374,3.73001,0.73411,-0.74463,8.92174,4.3936,-5.42154
2.664,1.48811,1.38403,1.76149,-1.0393,0.720041,-0.76958,2.10319,-0.11159,-0.829334,-0.253311,0.207918,-0.32831,-0.61939,-0.355481,-0.653969,3.80796,0.750377,-0.715494,8.78148,4.37647,-5.33448
2.665,1.488,1.3832,1.76124,-1.03909,0.719717,-0.770197,2.10283,-0.112201,-0.825488,-0.252553,0.207218,-0.319605,-0.615024,-0.360769,-0.566304,3.88316,0.766342,-0.682742,8.62738,4.3556,-5.24154
2.666,1.48789,1.38238,1.76099,-1.03889,0.719401,-0.77081,2.10247,-0.112722,-0.821569,-0.251779,0.206553,-0.31106,-0.61068,-0.365962,-0.475593,3.95567,0.782014,-0.646562,8.46006,4.3311,-5.14289
2.667,1.48777,1.38156,1.76074,-1.03868,0.719095,-0.771419,2.1021,-0.113151,-0.817578,-0.250989,0.205926,-0.302689,-0.606363,-0.371053,-0.382047,4.02554,0.797401,-0.607143,8.28014,4.3031,-5.03871
2.668,1.48766,1.38074,1.76049,-1.03848,0.718796,-0.772023,2.10173,-0.113485,-0.813519,-0.250184,0.20534,-0.294504,-0.602075,-0.376037,-0.285881,4.09281,0.812511,-0.564674,8.08825,4.2717,-4.92918
2.669,1.48755,1.37993,1.76024,-1.03827,0.718506,-0.772623,2.10135,-0.113722,-0.809393,-0.249364,0.204798,-0.286516,-0.597821,-0.38091,-0.187306,4.15753,0.827353,-0.519344,7.88502,4.23704,-4.81447
2.67,1.48743,1.37913,1.75999,-1.03807,0.718223,-0.773219,2.10097,-0.113859,-0.805204,-0.248529,0.204302,-0.278737,-0.593602,-0.385665,-0.0865362,4.21974,0.841934,-0.471342,7.67106,4.19923,-4.69477
2.671,1.48732,1.37832,1.75974,-1.03786,0.717948,-0.77381,2.10058,-0.113894,-0.800955,-0.24768,0.203856,-0.271178,-0.589423,-0.390298,0.0162159,4.27949,0.856263,-0.420857,7.44701,4.15838,-4.57025
2.672,1.48721,1.37752,1.75949,-1.03766,0.71768,-0.774398,2.10019,-0.113826,-0.796646,-0.246817,0.203461,-0.263846,-0.585287,-0.394804,0.120737,4.33683,0.870348,-0.368077,7.21348,4.11462,-4.44109
2.673,1.48709,1.37673,1.75924,-1.03745,0.71742,-0.774981,2.09979,-0.113652,-0.792282,-0.24594,0.203121,-0.256753,-0.581195,-0.399178,0.226815,4.3918,0.884197,-0.313192,6.97111,4.06807,-4.30747
2.674,1.48698,1.37594,1.759,-1.03725,0.717167,-0.77556,2.09939,-0.113372,-0.787863,-0.245049,0.202836,-0.249907,-0.577151,-0.403417,0.334237,4.44446,0.897819,-0.25639,6.72051,4.01885,-4.16957
2.675,1.48687,1.37515,1.75875,-1.03705,0.71692,-0.776135,2.09898,-0.112983,-0.783393,-0.244144,0.202608,-0.243315,-0.573158,-0.407516,0.44279,4.49484,0.911221,-0.19786,6.4623,3.96706,-4.02756
2.676,1.48675,1.37437,1.75851,-1.03685,0.71668,-0.776706,2.09857,-0.112486,-0.778874,-0.243226,0.202441,-0.236985,-0.569218,-0.411471,0.55226,4.54299,0.924412,-0.137792,6.19713,3.91285,-3.88162
2.677,1.48664,1.3736,1.75827,-1.03664,0.716446,-0.777274,2.09816,-0.111879,-0.774308,-0.242295,0.202333,-0.230923,-0.565333,-0.415278,0.662435,4.58897,0.9374,-0.0763734,5.9256,3.85631,-3.73194
2.678,1.48653,1.37282,1.75803,-1.03644,0.716218,-0.777837,2.09774,-0.111161,-0.769697,-0.241352,0.202288,-0.225135,-0.561506,-0.418934,0.773102,4.63281,0.950193,-0.0137942,5.64834,3.79758,-3.57869
2.679,1.48642,1.37206,1.75779,-1.03624,0.715996,-0.778397,2.09732,-0.110332,-0.765043,-0.240395,0.202306,-0.219628,-0.557739,-0.422434,0.884049,4.67457,0.962799,0.0497571,5.36598,3.73676,-3.42205
2.68,1.48631,1.37129,1.75755,-1.03604,0.715779,-0.778953,2.0969,-0.109393,-0.760349,-0.239426,0.202388,-0.214405,-0.554033,-0.425777,0.995061,4.71428,0.975227,0.114092,5.07914,3.67399,-3.26219
2.681,1.4862,1.37054,1.75731,-1.03583,0.715567,-0.779505,2.09647,-0.108342,-0.755615,-0.238445,0.202534,-0.209471,-0.550391,-0.428958,1.10593,4.75201,0.987485,0.17902,4.78845,3.60937,-3.0993
2.682,1.48609,1.36978,1.75707,-1.03563,0.71536,-0.780053,2.09604,-0.107181,-0.750845,-0.237451,0.202746,-0.204829,-0.546815,-0.431974,1.21643,4.78779,0.999581,0.244354,4.49453,3.54303,-2.93355
2.683,1.48599,1.36903,1.75683,-1.03543,0.715157,-0.780598,2.09561,-0.10591,-0.74604,-0.236446,0.203023,-0.200483,-0.543306,-0.434824,1.32637,4.82166,1.01152,0.309905,4.198,3.47509,-2.76512
2.684,1.48588,1.36829,1.7566,-1.03523,0.714959,-0.78114,2.09517,-0.104529,-0.741203,-0.235428,0.203366,-0.196434,-0.539865,-0.437504,1.43552,4.85369,1.02332,0.375483,3.89949,3.40566,-2.59419
2.685,1.48578,1.36755,1.75636,-1.03502,0.714764,-0.781678,2.09473,-0.103039,-0.736334,-0.234399,0.203774,-0.192684,-0.536495,-0.440012,1.54367,4.88391,1.03498,0.4409,3.59963,3.33487,-2.42093
2.686,1.48567,1.36682,1.75613,-1.03482,0.714573,-0.782213,2.09429,-0.101442,-0.731435,-0.233358,0.204248,-0.189235,-0.533196,-0.442345,1.65061,4.91236,1.04651,0.505966,3.29903,3.26283,-2.24554
2.687,1.48557,1.36609,1.75589,-1.03461,0.714386,-0.782745,2.09385,-0.0997382,-0.72651,-0.232306,0.204786,-0.186086,-0.52997,-0.444502,1.75612,4.93911,1.05791,0.570494,2.99833,3.18966,-2.06817
2.688,1.48547,1.36536,1.75566,-1.03441,0.714201,-0.783273,2.0934,-0.09793,-0.721558,-0.231242,0.205388,-0.183238,-0.526817,-0.446481,1.86,4.96419,1.06921,0.634293,2.69814,3.11549,-1.88902
2.689,1.48538,1.36465,1.75543,-1.0342,0.714019,-0.783798,2.09295,-0.0960189,-0.716582,-0.230168,0.206054,-0.180689,-0.523739,-0.448279,1.96203,4.98764,1.0804,0.697175,2.3991,3.04042,-1.70826
2.69,1.48528,1.36393,1.7552,-1.034,0.71384,-0.78432,2.0925,-0.0940067,-0.711583,-0.229082,0.206782,-0.178439,-0.520736,-0.449897,2.06199,5.00953,1.09149,0.758952,2.10182,2.96459,-1.52607
2.691,1.48519,1.36322,1.75497,-1.03379,0.713662,-0.78484,2.09205,-0.0918956,-0.706563,-0.227985,0.207572,-0.176485,-0.51781,-0.451331,2.15968,5.02989,1.1025,0.819433,1.80692,2.8881,-1.34262
2.692,1.4851,1.36252,1.75475,-1.03358,0.713486,-0.785356,2.0916,-0.0896881,-0.701524,-0.226877,0.208421,-0.174824,-0.51496,-0.452582,2.25489,5.04876,1.11343,0.878431,1.51505,2.81108,-1.1581
2.693,1.48501,1.36182,1.75452,-1.03337,0.713312,-0.78587,2.09115,-0.0873868,-0.696466,-0.225758,0.209328,-0.173454,-0.512188,-0.453647,2.34739,5.06621,1.12428,0.935757,1.22681,2.73365,-0.972686
2.694,1.48492,1.36113,1.75429,-1.03316,0.713139,-0.78638,2.09069,-0.0849943,-0.691392,-0.224628,0.210292,-0.172369,-0.509493,-0.454527,2.43697,5.08226,1.13507,0.991221,0.942835,2.65592,-0.786549
2.695,1.48484,1.36044,1.75407,-1.03295,0.712968,-0.786889,2.09024,-0.0825139,-0.686302,-0.223488,0.21131,-0.171566,-0.506876,-0.45522,2.52343,5.09698,1.1458,1.04463,0.663747,2.57801,-0.599872
2.696,1.48476,1.35975,1.75385,-1.03274,0.712796,-0.787394,2.08978,-0.0799486,-0.681198,-0.222337,0.21238,-0.17104,-0.504337,-0.455726,2.60655,5.1104,1.15649,1.09581,0.390171,2.50005,-0.412833
2.697,1.48468,1.35907,1.75363,-1.03253,0.712625,-0.787897,2.08933,-0.0773019,-0.676082,-0.221175,0.213501,-0.170784,-0.501876,-0.456046,2.68612,5.12258,1.16714,1.14455,0.122731,2.42216,-0.225609
2.698,1.4846,1.3584,1.75341,-1.03231,0.712455,-0.788398,2.08887,-0.0745776,-0.670953,-0.220002,0.214668,-0.170792,-0.499493,-0.456178,2.76191,5.13355,1.17776,1.19068,-0.137948,2.34444,-0.0383794
2.699,1.48453,1.35773,1.75319,-1.0321,0.712284,-0.788896,2.08842,-0.0717794,-0.665815,-0.218819,0.215881,-0.171057,-0.497187,-0.456122,2.83374,5.14337,1.18835,1.23401,-0.391242,2.26702,0.148678
2.7,1.48446,1.35707,1.75297,-1.03188,0.712112,-0.789392,2.08796,-0.0689115,-0.660667,-0.217626,0.217135,-0.171572,-0.494959,-0.45588,2.90137,5.15208,1.19893,1.27433,-0.636527,2.19003,0.335385
2.701,1.48439,1.35641,1.75275,-1.03166,0.71194,-0.789886,2.0875,-0.0659782,-0.655511,-0.216421,0.218429,-0.172328,-0.492807,-0.455452,2.96459,5.15973,1.2095,1.31148,-0.873178,2.11357,0.521563
2.702,1.48433,1.35576,1.75253,-1.03144,0.711768,-0.790378,2.08705,-0.0629839,-0.650348,-0.215207,0.219757,-0.173315,-0.490731,-0.454837,3.0232,5.16637,1.22008,1.34525,-1.10057,2.03776,0.707034
2.703,1.48427,1.35511,1.75232,-1.03122,0.711594,-0.790868,2.08659,-0.0599334,-0.645179,-0.213981,0.221118,-0.174526,-0.488731,-0.454038,3.07697,5.17204,1.23066,1.37546,-1.31808,1.96274,0.891621
2.704,1.48421,1.35447,1.75211,-1.031,0.711419,-0.791356,2.08614,-0.0568316,-0.640004,-0.212745,0.222507,-0.175948,-0.486806,-0.453055,3.12571,5.17679,1.24127,1.40192,-1.52508,1.88861,1.07514
2.705,1.48415,1.35383,1.75189,-1.03078,0.711242,-0.791841,2.08569,-0.0536837,-0.634825,-0.211499,0.22392,-0.177572,-0.484954,-0.451888,3.16919,5.18066,1.25189,1.42444,-1.72096,1.81549,1.25743
2.706,1.4841,1.3532,1.75168,-1.03055,0.711063,-0.792325,2.08524,-0.0504951,-0.629643,-0.210241,0.225354,-0.179386,-0.483174,-0.45054,3.20719,5.18371,1.26256,1.44283,-1.90507,1.74351,1.43829
2.707,1.48405,1.35257,1.75147,-1.03033,0.710883,-0.792808,2.08479,-0.0472712,-0.624458,-0.208974,0.226805,-0.181378,-0.481466,-0.449012,3.23952,5.18598,1.27327,1.45691,-2.07681,1.67278,1.61755
2.708,1.48401,1.35195,1.75127,-1.0301,0.710701,-0.793288,2.08434,-0.044018,-0.619271,-0.207695,0.228267,-0.183535,-0.479828,-0.447306,3.26595,5.18751,1.28402,1.46647,-2.23554,1.60342,1.79504
2.709,1.48397,1.35133,1.75106,-1.02987,0.710516,-0.793767,2.08389,-0.0407414,-0.614083,-0.206405,0.229736,-0.185845,-0.478259,-0.445423,3.28628,5.18835,1.29484,1.47135,-2.38065,1.53555,1.97057
2.71,1.48393,1.35072,1.75085,-1.02964,0.710329,-0.794245,2.08345,-0.0374475,-0.608895,-0.205105,0.231208,-0.188292,-0.476756,-0.443365,3.30028,5.18855,1.30572,1.47134,-2.5115,1.46929,2.14397
2.711,1.48389,1.35011,1.75065,-1.02941,0.710139,-0.794721,2.08301,-0.034143,-0.603707,-0.203794,0.232677,-0.190863,-0.47532,-0.441136,3.30775,5.18816,1.31668,1.46625,-2.62747,1.40476,2.31506
2.712,1.48386,1.34951,1.75045,-1.02918,0.709947,-0.795196,2.08257,-0.0308343,-0.598519,-0.202472,0.234139,-0.193542,-0.473946,-0.438736,3.30847,5.18722,1.32773,1.45591,-2.72794,1.34208,2.48367
2.713,1.48383,1.34892,1.75024,-1.02894,0.709752,-0.795669,2.08213,-0.0275284,-0.593332,-0.201139,0.235587,-0.196313,-0.472635,-0.436169,3.30224,5.18578,1.33886,1.44011,-2.81228,1.28136,2.6496
2.714,1.4838,1.34833,1.75004,-1.0287,0.709554,-0.796141,2.08169,-0.0242322,-0.588147,-0.199794,0.237017,-0.199161,-0.471383,-0.433438,3.28883,5.18388,1.3501,1.41868,-2.87988,1.22273,2.81269
2.715,1.48378,1.34774,1.74984,-1.02847,0.709354,-0.796612,2.08126,-0.0209532,-0.582965,-0.198438,0.238422,-0.202067,-0.470189,-0.430545,3.26804,5.18157,1.36144,1.39141,-2.93009,1.1663,2.97276
2.716,1.48376,1.34716,1.74965,-1.02823,0.70915,-0.797081,2.08083,-0.0176987,-0.577784,-0.197071,0.239798,-0.205015,-0.46905,-0.427493,3.23965,5.17891,1.3729,1.35813,-2.96231,1.1122,3.12962
2.717,1.48374,1.34659,1.74945,-1.02799,0.708944,-0.79755,2.08041,-0.0144765,-0.572607,-0.195692,0.241137,-0.207985,-0.467963,-0.424287,3.20344,5.17592,1.38449,1.31865,-2.97591,1.06054,3.2831
2.718,1.48373,1.34602,1.74926,-1.02775,0.708734,-0.798017,2.07998,-0.0112945,-0.567433,-0.194302,0.242433,-0.21096,-0.466928,-0.420928,3.15922,5.17267,1.39621,1.27276,-2.97025,1.01143,3.43303
2.719,1.48372,1.34545,1.74906,-1.0275,0.708522,-0.798484,2.07957,-0.00816077,-0.562262,-0.1929,0.24368,-0.213919,-0.46594,-0.417422,3.10676,5.1692,1.40807,1.2203,-2.94473,0.965013,3.57922
2.72,1.48372,1.34489,1.74887,-1.02726,0.708306,-0.798949,2.07915,-0.00508376,-0.557094,-0.191486,0.244871,-0.216843,-0.464997,-0.413771,3.04584,5.16555,1.42007,1.16106,-2.8987,0.921391,3.72149
2.721,1.48371,1.34434,1.74868,-1.02701,0.708088,-0.799414,2.07874,-0.00207197,-0.551931,-0.19006,0.246,-0.21971,-0.464096,-0.40998,2.97627,5.16177,1.43224,1.09486,-2.83156,0.880688,3.85968
2.722,1.48371,1.34379,1.74849,-1.02677,0.707867,-0.799877,2.07833,0.000865861,-0.546771,-0.188621,0.247059,-0.222499,-0.463234,-0.406053,2.89797,5.15791,1.44457,1.02163,-2.74304,0.842993,3.99364
2.723,1.48371,1.34324,1.7483,-1.02652,0.707643,-0.80034,2.07793,0.00372116,-0.541615,-0.187171,0.248041,-0.225189,-0.462409,-0.401994,2.81126,5.15396,1.45704,0.94161,-2.63386,0.808327,4.12336
2.724,1.48372,1.3427,1.74811,-1.02627,0.707417,-0.800802,2.07753,0.00648571,-0.536463,-0.185707,0.24894,-0.22776,-0.461617,-0.397808,2.71653,5.14995,1.46965,0.855109,-2.50488,0.776694,4.24885
2.725,1.48373,1.34217,1.74793,-1.02602,0.707188,-0.801263,2.07713,0.00915167,-0.531315,-0.184231,0.249749,-0.230192,-0.460854,-0.393498,2.61416,5.14587,1.48239,0.762418,-2.35698,0.748103,4.37013
2.726,1.48374,1.34164,1.74775,-1.02577,0.706956,-0.801724,2.07674,0.0117116,-0.526171,-0.182742,0.250462,-0.232468,-0.460119,-0.389069,2.50454,5.14175,1.49523,0.663836,-2.19103,0.722558,4.48719
2.727,1.48375,1.34112,1.74756,-1.02552,0.706723,-0.802184,2.07635,0.0141585,-0.521031,-0.181241,0.251075,-0.234569,-0.459408,-0.384525,2.38806,5.13759,1.50818,0.559659,-2.00789,0.700066,4.60005
2.728,1.48377,1.3406,1.74738,-1.02527,0.706487,-0.802643,2.07597,0.0164856,-0.515896,-0.179726,0.25158,-0.236478,-0.458718,-0.37987,2.26508,5.1334,1.5212,0.450186,-1.80844,0.680635,4.70872
2.729,1.48378,1.34009,1.7472,-1.02502,0.70625,-0.803101,2.07559,0.0186866,-0.510765,-0.178198,0.251973,-0.23818,-0.458046,-0.375109,2.13601,5.12919,1.5343,0.335714,-1.59354,0.664271,4.8132
2.73,1.4838,1.33958,1.74703,-1.02476,0.706011,-0.803559,2.07522,0.0207557,-0.505638,-0.176657,0.25225,-0.23966,-0.457389,-0.370245,2.00122,5.12497,1.54745,0.21654,-1.36406,0.650979,4.91351
2.731,1.48382,1.33907,1.74685,-1.02451,0.705771,-0.804016,2.07485,0.0226873,-0.500515,-0.175103,0.252405,-0.240904,-0.456743,-0.365283,1.8611,5.12074,1.56065,0.0929612,-1.12088,0.640767,5.00964
2.732,1.48385,1.33858,1.74668,-1.02426,0.705529,-0.804472,2.07449,0.0244762,-0.495396,-0.173536,0.252434,-0.241898,-0.456106,-0.360227,1.71603,5.11653,1.57387,-0.0347245,-0.864865,0.633641,5.10162
2.733,1.48387,1.33808,1.7465,-1.02401,0.705287,-0.804928,2.07413,0.0261178,-0.490282,-0.171956,0.252334,-0.24263,-0.455475,-0.355081,1.5664,5.11233,1.58712,-0.16622,-0.596881,0.629607,5.18944
2.734,1.4839,1.3376,1.74633,-1.02376,0.705044,-0.805383,2.07378,0.0276076,-0.485171,-0.170362,0.252101,-0.243088,-0.454846,-0.34985,1.41259,5.10816,1.60037,-0.301227,-0.317799,0.628672,5.27312
2.735,1.48393,1.33711,1.74616,-1.0235,0.704801,-0.805838,2.07343,0.0289417,-0.480065,-0.168755,0.251731,-0.243262,-0.454216,-0.344537,1.25498,5.10402,1.61361,-0.439449,-0.0284892,0.630843,5.35266
2.736,1.48396,1.33664,1.746,-1.02325,0.704558,-0.806292,2.07309,0.0301165,-0.474963,-0.167135,0.251221,-0.243142,-0.453583,-0.339146,1.09396,5.09994,1.62683,-0.580589,0.270179,0.636126,5.42807
2.737,1.48399,1.33616,1.74583,-1.023,0.704315,-0.806745,2.07275,0.0311286,-0.469865,-0.165501,0.250569,-0.242719,-0.452943,-0.333682,0.929919,5.09591,1.64002,-0.724348,0.577335,0.644527,5.49937
2.738,1.48402,1.3357,1.74566,-1.02275,0.704072,-0.807198,2.07242,0.0319754,-0.464772,-0.163855,0.249771,-0.241985,-0.452293,-0.328149,0.763233,5.09194,1.65315,-0.87043,0.892111,0.656052,5.56656
2.739,1.48405,1.33523,1.7455,-1.0225,0.703831,-0.80765,2.0721,0.0326543,-0.459682,-0.162195,0.248827,-0.240932,-0.45163,-0.32255,0.594289,5.08805,1.66623,-1.01854,1.21364,0.67071,5.62964
2.74,1.48409,1.33478,1.74534,-1.02225,0.703591,-0.808101,2.07178,0.0331634,-0.454595,-0.160522,0.247734,-0.239555,-0.450951,-0.316891,0.423472,5.08424,1.67923,-1.16837,1.54104,0.688505,5.68863
2.741,1.48412,1.33432,1.74518,-1.02201,0.703352,-0.808551,2.07146,0.0335008,-0.449513,-0.158837,0.24649,-0.237848,-0.450252,-0.311174,0.251165,5.08053,1.69214,-1.31963,1.87346,0.709444,5.74353
2.742,1.48415,1.33388,1.74502,-1.02176,0.703115,-0.809001,2.07116,0.0336653,-0.444434,-0.157138,0.245094,-0.235807,-0.449531,-0.305405,0.0777527,5.07692,1.70495,-1.47203,2.21001,0.733534,5.79436
2.743,1.48419,1.33344,1.74487,-1.02152,0.70288,-0.809451,2.07085,0.0336561,-0.439359,-0.155427,0.243546,-0.233427,-0.448784,-0.299587,-0.0963804,5.07343,1.71765,-1.62526,2.54984,0.760782,5.84112
2.744,1.48422,1.333,1.74471,-1.02127,0.702648,-0.809899,2.07056,0.0334725,-0.434287,-0.153703,0.241843,-0.230707,-0.448008,-0.293724,-0.27085,5.07006,1.73022,-1.77903,2.89207,0.791193,5.88381
2.745,1.48425,1.33257,1.74456,-1.02103,0.702419,-0.810347,2.07027,0.0331144,-0.429219,-0.151966,0.239987,-0.227643,-0.4472,-0.287821,-0.445273,5.06682,1.74265,-1.93305,3.23583,0.824775,5.92246
2.746,1.48429,1.33214,1.74441,-1.02079,0.702193,-0.810793,2.06998,0.0325821,-0.424154,-0.150218,0.237977,-0.224235,-0.446357,-0.28188,-0.619263,5.06372,1.75493,-2.087,3.58026,0.861533,5.95706
2.747,1.48432,1.33172,1.74426,-1.02056,0.701971,-0.811239,2.0697,0.0318761,-0.419092,-0.148457,0.235814,-0.220482,-0.445476,-0.275908,-0.792438,5.06078,1.76704,-2.2406,3.92447,0.901475,5.98762
