3.274,0.868395,0.129178,1.97165,0.0122648,0.318563,0.593941,-2.05249,0.957755,-0.734826,-1.23952,-1.24097,-1.99632,-9.33921,-4.12195,1.88994,-1.58824,3.40121,-8.9788
3.275,0.866338,0.130134,1.97091,0.0110245,0.317324,0.59194,-2.06182,0.953611,-0.732924,-1.24106,-1.23752,-2.00529,-9.33003,-4.16625,1.91478,-1.49696,3.48871,-8.97179
3.276,0.864271,0.131086,1.97018,0.00978268,0.316088,0.58993,-2.07115,0.949423,-0.730997,-1.24251,-1.23399,-2.01426,-9.32028,-4.20948,1.93782,-1.40602,3.57495,-8.96407
3.277,0.862196,0.132033,1.96945,0.00853948,0.314856,0.587912,-2.08046,0.945192,-0.729049,-1.24387,-1.23037,-2.02322,-9.30995,-4.25162,1.95901,-1.31544,3.65988,-8.95562
3.278,0.86011,0.132976,1.96872,0.00729496,0.313627,0.585884,-2.08977,0.94092,-0.72708,-1.24514,-1.22667,-2.03217,-9.29902,-4.29266,1.97834,-1.22524,3.7435,-8.94644
3.279,0.858016,0.133915,1.968,0.00604922,0.312403,0.583847,-2.09906,0.936607,-0.725093,-1.24632,-1.22289,-2.04111,-9.2875,-4.3326,1.99577,-1.13545,3.82578,-8.93652
3.28,0.855912,0.134849,1.96727,0.00480234,0.311182,0.581802,-2.10834,0.932255,-0.723089,-1.24741,-1.21902,-2.05005,-9.27536,-4.37143,2.01127,-1.04608,3.90669,-8.92583
3.281,0.853799,0.135779,1.96655,0.00355442,0.309965,0.579747,-2.11761,0.927865,-0.721071,-1.24842,-1.21507,-2.05897,-9.26262,-4.40914,2.02487,-0.957149,3.98622,-8.91438
3.282,0.851677,0.136705,1.96583,0.00230554,0.308751,0.577684,-2.12687,0.923437,-0.71904,-1.24933,-1.21105,-2.06787,-9.24926,-4.44576,2.03659,-0.868647,4.06441,-8.90217
3.283,0.849546,0.137626,1.96511,0.00105579,0.307542,0.575611,-2.13611,0.918974,-0.716998,-1.25015,-1.20694,-2.07677,-9.23531,-4.4813,2.04646,-0.780575,4.14124,-8.8892
3.284,0.847405,0.138543,1.9644,-0.000194739,0.306338,0.57353,-2.14534,0.914475,-0.714948,-1.25089,-1.20277,-2.08565,-9.22076,-4.51578,2.05452,-0.692933,4.21675,-8.87548
3.285,0.845255,0.139455,1.96368,-0.00144596,0.305137,0.57144,-2.15455,0.909942,-0.71289,-1.25154,-1.19851,-2.09452,-9.20561,-4.54921,2.0608,-0.60572,4.29094,-8.86101
3.286,0.843096,0.140363,1.96297,-0.00269779,0.303941,0.569341,-2.16375,0.905377,-0.710827,-1.2521,-1.19418,-2.10337,-9.18986,-4.58161,2.06533,-0.518936,4.36383,-8.8458
3.287,0.840927,0.141266,1.96226,-0.00395014,0.302749,0.567233,-2.17293,0.90078,-0.70876,-1.25258,-1.18978,-2.11221,-9.17353,-4.61299,2.06814,-0.432578,4.43543,-8.82985
3.288,0.83875,0.142164,1.96155,-0.00520292,0.301561,0.565117,-2.1821,0.896151,-0.706691,-1.25297,-1.18531,-2.12103,-9.15661,-4.64337,2.06926,-0.346646,4.50575,-8.81316
3.289,0.836563,0.143058,1.96085,-0.00645604,0.300378,0.562991,-2.19124,0.891493,-0.704622,-1.25327,-1.18077,-2.12984,-9.13912,-4.67277,2.06874,-0.261139,4.5748,-8.79573
3.29,0.834367,0.143947,1.96014,-0.00770943,0.2992,0.560857,-2.20037,0.886806,-0.702554,-1.25349,-1.17616,-2.13862,-9.12104,-4.7012,2.06659,-0.176056,4.6426,-8.77758
3.291,0.832163,0.144832,1.95944,-0.00896299,0.298026,0.558714,-2.20949,0.882091,-0.700489,-1.25362,-1.17149,-2.14739,-9.10239,-4.72868,2.06286,-0.091397,4.70916,-8.75869
3.292,0.829949,0.145711,1.95874,-0.0102166,0.296857,0.556562,-2.21858,0.877349,-0.698429,-1.25367,-1.16675,-2.15614,-9.08317,-4.75522,2.05757,-0.00715992,4.7745,-8.73909
3.293,0.827725,0.146586,1.95805,-0.0114703,0.295692,0.554402,-2.22765,0.872581,-0.696375,-1.25364,-1.16194,-2.16487,-9.06338,-4.78084,2.05076,0.0766558,4.83862,-8.71876
3.294,0.825493,0.147456,1.95735,-0.0127239,0.294533,0.552233,-2.23671,0.867788,-0.694328,-1.25352,-1.15707,-2.17358,-9.04302,-4.80555,2.04246,0.160051,4.90154,-8.69771
3.295,0.823252,0.148322,1.95666,-0.0139773,0.293378,0.550055,-2.24574,0.86297,-0.69229,-1.25332,-1.15214,-2.18227,-9.02211,-4.82937,2.0327,0.243027,4.96328,-8.67596
3.296,0.821002,0.149182,1.95597,-0.0152305,0.292228,0.547868,-2.25475,0.858129,-0.690263,-1.25303,-1.14714,-2.19093,-9.00064,-4.85232,2.02151,0.325584,5.02384,-8.65349
3.297,0.818742,0.150038,1.95528,-0.0164834,0.291084,0.545673,-2.26374,0.853266,-0.688248,-1.25267,-1.14209,-2.19957,-8.97861,-4.87441,2.00894,0.407724,5.08323,-8.63032
3.298,0.816474,0.150889,1.95459,-0.0177358,0.289944,0.543469,-2.27271,0.848381,-0.686245,-1.25222,-1.13698,-2.20819,-8.95604,-4.89565,1.995,0.489447,5.14148,-8.60645
3.299,0.814197,0.151735,1.9539,-0.0189878,0.28881,0.541256,-2.28165,0.843475,-0.684258,-1.25169,-1.13181,-2.21679,-8.93292,-4.91607,1.97973,0.570754,5.1986,-8.58188
3.3,0.811911,0.152576,1.95322,-0.0202392,0.287681,0.539035,-2.29057,0.838549,-0.682286,-1.25108,-1.12658,-2.22535,-8.90926,-4.93567,1.96316,0.651646,5.25459,-8.55661
3.301,0.809616,0.153412,1.95254,-0.0214899,0.286557,0.536806,-2.29947,0.833604,-0.680332,-1.25038,-1.1213,-2.2339,-8.88506,-4.95448,1.94533,0.732125,5.30948,-8.53065
3.302,0.807312,0.154243,1.95186,-0.0227399,0.285438,0.534568,-2.30834,0.82864,-0.678396,-1.24961,-1.11596,-2.24242,-8.86032,-4.97251,1.92627,0.812191,5.36326,-8.50401
3.303,0.804999,0.155069,1.95118,-0.0239891,0.284325,0.532321,-2.31719,0.823659,-0.67648,-1.24876,-1.11057,-2.25091,-8.83505,-4.98977,1.90601,0.891844,5.41597,-8.47668
3.304,0.802678,0.15589,1.95051,-0.0252374,0.283217,0.530066,-2.32601,0.818661,-0.674585,-1.24783,-1.10513,-2.25937,-8.80925,-5.00629,1.88459,0.971087,5.4676,-8.44866
3.305,0.800347,0.156707,1.94983,-0.0264847,0.282115,0.527802,-2.33481,0.813647,-0.672711,-1.24682,-1.09964,-2.2678,-8.78293,-5.02207,1.86203,1.04992,5.51817,-8.41998
3.306,0.798008,0.157518,1.94916,-0.027731,0.281018,0.52553,-2.34358,0.808617,-0.670861,-1.24573,-1.09409,-2.27621,-8.75609,-5.03713,1.83836,1.12834,5.5677,-8.39062
3.307,0.79566,0.158324,1.94849,-0.0289762,0.279926,0.52325,-2.35232,0.803573,-0.669035,-1.24456,-1.0885,-2.28458,-8.72873,-5.05149,1.81363,1.20636,5.6162,-8.36058
3.308,0.793303,0.159125,1.94782,-0.0302201,0.278841,0.520961,-2.36104,0.798514,-0.667234,-1.24332,-1.08286,-2.29293,-8.70086,-5.06516,1.78786,1.28397,5.66368,-8.32989
3.309,0.790938,0.159921,1.94716,-0.0314628,0.277761,0.518664,-2.36972,0.793442,-0.665459,-1.24199,-1.07718,-2.30124,-8.67247,-5.07816,1.76108,1.36117,5.71016,-8.29853
3.31,0.788564,0.160712,1.94649,-0.0327041,0.276686,0.516358,-2.37838,0.788358,-0.663712,-1.24059,-1.07144,-2.30953,-8.64358,-5.09051,1.73333,1.43796,5.75564,-8.26651
3.311,0.786181,0.161498,1.94583,-0.0339439,0.275618,0.514045,-2.38701,0.783262,-0.661993,-1.23912,-1.06566,-2.31778,-8.61419,-5.10222,1.70464,1.51436,5.80014,-8.23383
3.312,0.78379,0.162278,1.94517,-0.0351823,0.274555,0.511723,-2.39561,0.778154,-0.660303,-1.23757,-1.05984,-2.32599,-8.5843,-5.1133,1.67505,1.59035,5.84368,-8.2005
3.313,0.78139,0.163054,1.94451,-0.036419,0.273498,0.509393,-2.40418,0.773035,-0.658643,-1.23594,-1.05398,-2.33418,-8.55391,-5.12377,1.64457,1.66593,5.88626,-8.16653
3.314,0.778982,0.163824,1.94385,-0.0376541,0.272447,0.507055,-2.41272,0.767906,-0.657014,-1.23423,-1.04807,-2.34233,-8.52302,-5.13366,1.61325,1.74112,5.9279,-8.13191
3.315,0.776565,0.16459,1.94319,-0.0388875,0.271402,0.504708,-2.42122,0.762768,-0.655417,-1.23246,-1.04212,-2.35044,-8.49165,-5.14296,1.58113,1.8159,5.96861,-8.09665
3.316,0.774139,0.16535,1.94254,-0.040119,0.270363,0.502354,-2.4297,0.757621,-0.653852,-1.2306,-1.03613,-2.35852,-8.4598,-5.1517,1.54822,1.89028,6.00841,-8.06075
3.317,0.771705,0.166105,1.94189,-0.0413487,0.26933,0.499991,-2.43814,0.752465,-0.652321,-1.22868,-1.03011,-2.36656,-8.42746,-5.1599,1.51456,1.96427,6.04731,-8.02421
3.318,0.769263,0.166855,1.94124,-0.0425763,0.268303,0.497621,-2.44655,0.747301,-0.650823,-1.22667,-1.02404,-2.37457,-8.39464,-5.16757,1.4802,2.03785,6.08531,-7.98705
3.319,0.766812,0.167599,1.94059,-0.043802,0.267282,0.495242,-2.45493,0.74213,-0.649361,-1.2246,-1.01794,-2.38254,-8.36135,-5.17472,1.44515,2.11104,6.12245,-7.94926
3.32,0.764353,0.168339,1.93994,-0.0450255,0.266267,0.492856,-2.46328,0.736952,-0.647933,-1.22245,-1.01179,-2.39047,-8.32759,-5.18138,1.40945,2.18384,6.15871,-7.91084
3.321,0.761886,0.169073,1.93929,-0.0462469,0.265258,0.490461,-2.47159,0.731767,-0.646542,-1.22023,-1.00562,-2.39836,-8.29336,-5.18755,1.37313,2.25624,6.19413,-7.87181
3.322,0.75941,0.169803,1.93864,-0.047466,0.264256,0.488059,-2.47986,0.726577,-0.645187,-1.21794,-0.999406,-2.40621,-8.25867,-5.19325,1.33623,2.32824,6.22871,-7.83215
3.323,0.756926,0.170527,1.938,-0.0486827,0.263259,0.485649,-2.4881,0.721381,-0.64387,-1.21558,-0.993161,-2.41402,-8.22351,-5.19851,1.29877,2.39986,6.26247,-7.79189
3.324,0.754434,0.171245,1.93736,-0.0498971,0.262269,0.483231,-2.49631,0.71618,-0.64259,-1.21314,-0.986882,-2.42179,-8.1879,-5.20332,1.2608,2.47108,6.29542,-7.75102
3.325,0.751933,0.171959,1.93671,-0.051109,0.261286,0.480805,-2.50448,0.710974,-0.641348,-1.21063,-0.98057,-2.42952,-8.15184,-5.20772,1.22234,2.5419,6.32757,-7.70954
3.326,0.749425,0.172667,1.93607,-0.0523183,0.260308,0.478372,-2.51261,0.705765,-0.640145,-1.20806,-0.974227,-2.43721,-8.11532,-5.21171,1.18342,2.61234,6.35893,-7.66746
3.327,0.746908,0.17337,1.93543,-0.0535251,0.259337,0.475931,-2.52071,0.700551,-0.638982,-1.20541,-0.967853,-2.44486,-8.07836,-5.21531,1.14408,2.68239,6.38952,-7.62478
3.328,0.744383,0.174068,1.9348,-0.0547291,0.258373,0.473482,-2.52877,0.695334,-0.637857,-1.20269,-0.961448,-2.45246,-8.04096,-5.21854,1.10435,2.75205,6.41935,-7.58151
3.329,0.741851,0.174761,1.93416,-0.0559304,0.257414,0.471026,-2.53679,0.690114,-0.636773,-1.19991,-0.955014,-2.46002,-8.00312,-5.22141,1.06426,2.82132,6.44844,-7.53764
3.33,0.73931,0.175449,1.93352,-0.0571289,0.256462,0.468562,-2.54478,0.684891,-0.635729,-1.19705,-0.948551,-2.46754,-7.96484,-5.22394,1.02384,2.89021,6.47679,-7.49319
3.331,0.736761,0.176131,1.93289,-0.0583245,0.255517,0.466091,-2.55272,0.679666,-0.634725,-1.19413,-0.942061,-2.47501,-7.92613,-5.22615,0.983134,2.95871,6.50442,-7.44815
3.332,0.734204,0.176808,1.93225,-0.0595171,0.254578,0.463612,-2.56063,0.674439,-0.633763,-1.19113,-0.935543,-2.48243,-7.88699,-5.22804,0.942163,3.02683,6.53135,-7.40253
3.333,0.73164,0.17748,1.93162,-0.0607067,0.253646,0.461126,-2.5685,0.66921,-0.632841,-1.18807,-0.928998,-2.48981,-7.84743,-5.22964,0.900963,3.09456,6.55758,-7.35634
3.334,0.729067,0.178146,1.93099,-0.0618933,0.25272,0.458632,-2.57632,0.66398,-0.631961,-1.18494,-0.922428,-2.49715,-7.80745,-5.23096,0.859567,3.16191,6.58313,-7.30957
3.335,0.726487,0.178808,1.93035,-0.0630766,0.251801,0.456132,-2.58411,0.658749,-0.631122,-1.18175,-0.915832,-2.50443,-7.76705,-5.23201,0.818006,3.22888,6.60801,-7.26223
3.336,0.723899,0.179464,1.92972,-0.0642567,0.250889,0.453624,-2.59186,0.653516,-0.630325,-1.17849,-0.909212,-2.51167,-7.72624,-5.23282,0.776314,3.29546,6.63224,-7.21433
3.337,0.721303,0.180115,1.92909,-0.0654336,0.249983,0.451108,-2.59956,0.648283,-0.629569,-1.17516,-0.902568,-2.51886,-7.68501,-5.23339,0.734521,3.36167,6.65582,-7.16586
3.338,0.7187,0.18076,1.92847,-0.066607,0.249084,0.448586,-2.60723,0.643049,-0.628856,-1.17176,-0.895901,-2.526,-7.64338,-5.23375,0.692662,3.4275,6.67877,-7.11684
3.339,0.716089,0.181401,1.92784,-0.0677771,0.248191,0.446056,-2.61485,0.637816,-0.628184,-1.1683,-0.889211,-2.53309,-7.60134,-5.23391,0.650767,3.49294,6.70111,-7.06726
3.34,0.71347,0.182036,1.92721,-0.0689436,0.247305,0.44352,-2.62243,0.632582,-0.627554,-1.16478,-0.882499,-2.54014,-7.55891,-5.23388,0.60887,3.55802,6.72285,-7.01712
3.341,0.710844,0.182666,1.92658,-0.0701066,0.246426,0.440976,-2.62997,0.627348,-0.626966,-1.16119,-0.875765,-2.54713,-7.51608,-5.23368,0.567002,3.62271,6.74399,-6.96644
3.342,0.70821,0.183291,1.92595,-0.071266,0.245554,0.438426,-2.63746,0.622114,-0.62642,-1.15753,-0.869011,-2.55407,-7.47285,-5.23333,0.525197,3.68703,6.76456,-6.91522
3.343,0.705569,0.18391,1.92533,-0.0724216,0.244688,0.435868,-2.64491,0.616881,-0.625916,-1.15381,-0.862236,-2.56096,-7.42924,-5.23284,0.483486,3.75098,6.78456,-6.86345
3.344,0.702921,0.184524,1.9247,-0.0735736,0.243829,0.433304,-2.65232,0.611649,-0.625453,-1.15003,-0.855442,-2.56779,-7.38524,-5.23222,0.441902,3.81455,6.80401,-6.81114
3.345,0.700265,0.185134,1.92408,-0.0747217,0.242977,0.430732,-2.65968,0.606417,-0.625032,-1.14618,-0.848628,-2.57458,-7.34086,-5.2315,0.400477,3.87775,6.82292,-6.75831
3.346,0.697601,0.185737,1.92345,-0.0758659,0.242132,0.428154,-2.667,0.601186,-0.624652,-1.14227,-0.841796,-2.58131,-7.29611,-5.23069,0.359243,3.94058,6.8413,-6.70494
3.347,0.694931,0.186336,1.92283,-0.0770062,0.241294,0.42557,-2.67427,0.595956,-0.624314,-1.1383,-0.834946,-2.58799,-7.25097,-5.2298,0.318233,4.00304,6.85918,-6.65104
3.348,0.692253,0.186929,1.9222,-0.0781425,0.240462,0.422979,-2.6815,0.590726,-0.624016,-1.13427,-0.828078,-2.59461,-7.20547,-5.22886,0.277479,4.06513,6.87655,-6.59662
3.349,0.689568,0.187517,1.92158,-0.0792747,0.239637,0.420381,-2.68869,0.585498,-0.623759,-1.13017,-0.821193,-2.60118,-7.1596,-5.22787,0.237014,4.12685,6.89344,-6.54168
3.35,0.686875,0.1881,1.92096,-0.0804028,0.23882,0.417776,-2.69582,0.58027,-0.623542,-1.12601,-0.814291,-2.6077,-7.11336,-5.22685,0.196869,4.1882,6.90985,-6.48622
3.351,0.684176,0.188678,1.92033,-0.0815267,0.238009,0.415165,-2.70291,0.575044,-0.623365,-1.1218,-0.807374,-2.61415,-7.06677,-5.22581,0.157078,4.24919,6.9258,-6.43026
3.352,0.68147,0.18925,1.91971,-0.0826464,0.237205,0.412548,-2.70996,0.569819,-0.623227,-1.11752,-0.80044,-2.62056,-7.01981,-5.22478,0.117672,4.30981,6.94131,-6.37378
3.353,0.678756,0.189818,1.91909,-0.0837617,0.236408,0.409924,-2.71695,0.564595,-0.623129,-1.11318,-0.793491,-2.6269,-6.97251,-5.22377,0.0786843,4.37006,6.95638,-6.3168
3.354,0.676036,0.19038,1.91846,-0.0848727,0.235618,0.407294,-2.7239,0.559371,-0.62307,-1.10878,-0.786527,-2.63319,-6.92485,-5.22279,0.0401466,4.42995,6.97103,-6.25931
3.355,0.673308,0.190936,1.91784,-0.0859793,0.234835,0.404658,-2.7308,0.554149,-0.623049,-1.10432,-0.779549,-2.63942,-6.87685,-5.22187,0.00209133,4.48948,6.98526,-6.20133
3.356,0.670574,0.191488,1.91722,-0.0870813,0.234059,0.402015,-2.73765,0.548928,-0.623065,-1.0998,-0.772557,-2.64559,-6.8285,-5.221,-0.035449,4.54864,6.99911,-6.14285
3.357,0.667833,0.192034,1.91659,-0.0881788,0.23329,0.399367,-2.74446,0.543707,-0.623119,-1.09522,-0.765551,-2.65171,-6.77982,-5.22022,-0.0724421,4.60745,7.01257,-6.08388
3.358,0.665085,0.192575,1.91597,-0.0892718,0.232528,0.396712,-2.75121,0.538487,-0.62321,-1.09058,-0.758532,-2.65776,-6.7308,-5.21954,-0.108856,4.66589,7.02566,-6.02443
3.359,0.662331,0.193111,1.91535,-0.09036,0.231773,0.394051,-2.75792,0.533268,-0.623337,-1.08589,-0.7515,-2.66375,-6.68145,-5.21896,-0.144657,4.72397,7.03839,-5.96449
3.36,0.659569,0.193642,1.91472,-0.0914435,0.231025,0.391384,-2.76458,0.528049,-0.623499,-1.08113,-0.744455,-2.66969,-6.63177,-5.21852,-0.179815,4.7817,7.05078,-5.90407
3.361,0.656802,0.194167,1.9141,-0.0925222,0.230284,0.388712,-2.77118,0.522831,-0.623696,-1.07632,-0.737398,-2.67556,-6.58177,-5.21822,-0.214295,4.83907,7.06284,-5.84317
3.362,0.654027,0.194687,1.91348,-0.0935961,0.22955,0.386033,-2.77774,0.517613,-0.623928,-1.07146,-0.73033,-2.68138,-6.53144,-5.21808,-0.248067,4.89608,7.07458,-5.7818
3.363,0.651246,0.195202,1.91285,-0.0946651,0.228823,0.383349,-2.78425,0.512395,-0.624192,-1.06653,-0.723249,-2.68713,-6.4808,-5.21811,-0.281098,4.95274,7.08602,-5.71996
3.364,0.648459,0.195712,1.91223,-0.0957292,0.228103,0.380659,-2.7907,0.507176,-0.62449,-1.06155,-0.716158,-2.69281,-6.42984,-5.21834,-0.313355,5.00904,7.09716,-5.65765
3.365,0.645665,0.196217,1.9116,-0.0967882,0.227391,0.377963,-2.79711,0.501958,-0.624819,-1.05651,-0.709055,-2.69844,-6.37857,-5.21877,-0.344806,5.06499,7.10802,-5.59488
3.366,0.642864,0.196716,1.91098,-0.0978422,0.226685,0.375262,-2.80346,0.496739,-0.625179,-1.05142,-0.701942,-2.704,-6.327,-5.21942,-0.375418,5.12058,7.11862,-5.53165
3.367,0.640058,0.19721,1.91035,-0.098891,0.225987,0.372555,-2.80976,0.491519,-0.625569,-1.04627,-0.694818,-2.7095,-6.27512,-5.22031,-0.40516,5.17583,7.12897,-5.46797
3.368,0.637245,0.197699,1.90973,-0.0999347,0.225296,0.369843,-2.81601,0.486298,-0.625989,-1.04107,-0.687684,-2.71494,-6.22294,-5.22145,-0.433999,5.23072,7.13907,-5.40383
3.369,0.634426,0.198183,1.9091,-0.100973,0.224612,0.367126,-2.82221,0.481076,-0.626437,-1.03581,-0.68054,-2.72031,-6.17047,-5.22287,-0.461903,5.28526,7.14895,-5.33925
3.37,0.631601,0.198661,1.90848,-0.102006,0.223935,0.364403,-2.82835,0.475852,-0.626912,-1.0305,-0.673386,-2.72562,-6.1177,-5.22456,-0.488839,5.33946,7.15861,-5.27422
3.371,0.628769,0.199135,1.90785,-0.103034,0.223265,0.361674,-2.83444,0.470627,-0.627414,-1.02513,-0.666223,-2.73086,-6.06465,-5.22656,-0.514775,5.3933,7.16808,-5.20875
3.372,0.625932,0.199603,1.90722,-0.104057,0.222602,0.358941,-2.84048,0.465399,-0.627942,-1.01971,-0.65905,-2.73604,-6.01131,-5.22888,-0.539678,5.4468,7.17735,-5.14284
3.373,0.623088,0.200065,1.90659,-0.105074,0.221947,0.356202,-2.84646,0.460169,-0.628493,-1.01424,-0.651868,-2.74115,-5.95768,-5.23152,-0.563517,5.49996,7.18645,-5.0765
3.374,0.620239,0.200523,1.90596,-0.106085,0.221298,0.353459,-2.85239,0.454936,-0.629068,-1.00871,-0.644677,-2.74619,-5.90378,-5.23452,-0.586259,5.55276,7.19538,-5.00973
3.375,0.617383,0.200975,1.90533,-0.107091,0.220657,0.35071,-2.85827,0.4497,-0.629665,-1.00313,-0.637477,-2.75116,-5.84961,-5.23787,-0.607871,5.60523,7.20417,-4.94253
3.376,0.614522,0.201422,1.9047,-0.108091,0.220024,0.347956,-2.86409,0.44446,-0.630284,-0.997503,-0.630269,-2.75607,-5.79516,-5.24161,-0.628322,5.65735,7.21282,-4.87491
3.377,0.611655,0.201864,1.90407,-0.109086,0.219397,0.345198,-2.86986,0.439216,-0.630922,-0.99182,-0.623052,-2.76091,-5.74044,-5.24574,-0.647578,5.70912,7.22135,-4.80687
3.378,0.608783,0.202301,1.90344,-0.110075,0.218777,0.342435,-2.87557,0.433968,-0.631578,-0.986085,-0.615826,-2.76569,-5.68546,-5.25028,-0.665608,5.76056,7.22976,-4.73842
3.379,0.605904,0.202732,1.90281,-0.111058,0.218165,0.339666,-2.88123,0.428716,-0.632252,-0.980299,-0.608592,-2.77039,-5.63022,-5.25524,-0.682379,5.81166,7.23808,-4.66955
3.38,0.60302,0.203158,1.90218,-0.112035,0.21756,0.336894,-2.88683,0.423458,-0.632943,-0.974462,-0.60135,-2.77503,-5.57473,-5.26065,-0.697859,5.86241,7.24632,-4.60027
3.381,0.60013,0.203579,1.90154,-0.113007,0.216963,0.334116,-2.89238,0.418194,-0.633648,-0.968574,-0.5941,-2.77959,-5.51898,-5.26651,-0.712016,5.91283,7.25448,-4.53058
3.382,0.597235,0.203995,1.90091,-0.113973,0.216372,0.331335,-2.89787,0.412925,-0.634366,-0.962636,-0.586841,-2.78409,-5.46298,-5.27285,-0.724817,5.96291,7.26259,-4.4605
3.383,0.594335,0.204405,1.90028,-0.114932,0.215789,0.328548,-2.90331,0.407648,-0.635097,-0.956648,-0.579575,-2.78851,-5.40673,-5.27967,-0.73623,6.01265,7.27065,-4.39002
3.384,0.591429,0.20481,1.89964,-0.115886,0.215213,0.325758,-2.90869,0.402365,-0.635838,-0.950611,-0.5723,-2.79287,-5.35024,-5.287,-0.746222,6.06206,7.27867,-4.31914
3.385,0.588517,0.20521,1.899,-0.116833,0.214644,0.322963,-2.91401,0.397074,-0.636589,-0.944524,-0.565017,-2.79715,-5.29351,-5.29485,-0.754761,6.11113,7.28668,-4.24787
3.386,0.585601,0.205604,1.89837,-0.117775,0.214083,0.320163,-2.91927,0.391775,-0.637347,-0.938389,-0.557727,-2.80136,-5.23655,-5.30323,-0.761815,6.15987,7.29468,-4.17621
3.387,0.582679,0.205993,1.89773,-0.11871,0.213529,0.31736,-2.92448,0.386467,-0.638112,-0.932205,-0.550428,-2.8055,-5.17936,-5.31217,-0.767352,6.20828,7.30268,-4.10417
3.388,0.579752,0.206377,1.89709,-0.119639,0.212982,0.314552,-2.92963,0.381151,-0.638881,-0.925972,-0.543121,-2.80957,-5.12193,-5.32167,-0.771339,6.25635,7.31071,-4.03175
3.389,0.57682,0.206755,1.89645,-0.120562,0.212443,0.311741,-2.93472,0.375824,-0.639654,-0.919692,-0.535806,-2.81357,-5.06428,-5.33176,-0.773743,6.30409,7.31877,-3.95895
3.39,0.573882,0.207129,1.89581,-0.121479,0.21191,0.308925,-2.93976,0.370487,-0.640428,-0.913364,-0.528484,-2.81749,-5.00641,-5.34244,-0.774533,6.3515,7.32687,-3.88578
3.391,0.57094,0.207496,1.89517,-0.122389,0.211386,0.306106,-2.94474,0.365139,-0.641203,-0.906989,-0.521153,-2.82134,-4.94833,-5.35373,-0.773676,6.39859,7.33503,-3.81224
3.392,0.567993,0.207859,1.89453,-0.123293,0.210868,0.303283,-2.94966,0.359779,-0.641975,-0.900567,-0.513813,-2.82511,-4.89002,-5.36566,-0.77114,6.44534,7.34327,-3.73833
3.393,0.565041,0.208216,1.89389,-0.12419,0.210358,0.300456,-2.95452,0.354407,-0.642744,-0.894099,-0.506466,-2.82881,-4.83151,-5.37823,-0.766892,6.49177,7.35158,-3.66407
3.394,0.562084,0.208568,1.89324,-0.125081,0.209855,0.297625,-2.95932,0.349023,-0.643508,-0.887584,-0.49911,-2.83244,-4.77279,-5.39146,-0.7609,6.53787,7.36,-3.58944
3.395,0.559122,0.208914,1.8926,-0.125965,0.20936,0.294791,-2.96406,0.343624,-0.644266,-0.881023,-0.491746,-2.83599,-4.71387,-5.40537,-0.753132,6.58364,7.36852,-3.51445
3.396,0.556156,0.209255,1.89195,-0.126843,0.208872,0.291953,-2.96875,0.338212,-0.645014,-0.874417,-0.484373,-2.83947,-4.65475,-5.41997,-0.743555,6.6291,7.37717,-3.43912
3.397,0.553185,0.20959,1.89131,-0.127714,0.208391,0.289112,-2.97337,0.332784,-0.645752,-0.867765,-0.476992,-2.84287,-4.59543,-5.43528,-0.732138,6.67422,7.38595,-3.36344
3.398,0.550209,0.20992,1.89066,-0.128578,0.207918,0.286267,-2.97794,0.327341,-0.646478,-0.861068,-0.469601,-2.8462,-4.53592,-5.45131,-0.718847,6.71903,7.39489,-3.28741
3.399,0.547229,0.210245,1.89002,-0.129436,0.207452,0.283419,-2.98244,0.321881,-0.647189,-0.854327,-0.462202,-2.84945,-4.47622,-5.46808,-0.70365,6.76351,7.40398,-3.21104
3.4,0.544244,0.210564,1.88937,-0.130287,0.206993,0.280568,-2.98689,0.316404,-0.647884,-0.847541,-0.454793,-2.85262,-4.41633,-5.48561,-0.686516,6.80767,7.41325,-3.13434
3.401,0.541255,0.210878,1.88872,-0.131131,0.206542,0.277714,-2.99128,0.31091,-0.648561,-0.840712,-0.447375,-2.85571,-4.35626,-5.5039,-0.667411,6.85152,7.42271,-3.0573
3.402,0.538262,0.211186,1.88807,-0.131968,0.206099,0.274857,-2.9956,0.305396,-0.649219,-0.833839,-0.439948,-2.85873,-4.29602,-5.52298,-0.646303,6.89504,7.43237,-2.97993
3.403,0.535264,0.211489,1.88742,-0.132799,0.205662,0.271997,-2.99987,0.299863,-0.649853,-0.826922,-0.43251,-2.86167,-4.2356,-5.54287,-0.62316,6.93824,7.44224,-2.90223
3.404,0.532262,0.211786,1.88677,-0.133622,0.205234,0.269134,-3.00407,0.29431,-0.650464,-0.819962,-0.425063,-2.86454,-4.175,-5.56357,-0.59795,6.98113,7.45234,-2.82421
3.405,0.529256,0.212077,1.88612,-0.134439,0.204812,0.266268,-3.00822,0.288736,-0.651049,-0.81296,-0.417606,-2.86732,-4.11424,-5.5851,-0.570641,7.02371,7.46268,-2.74587
3.406,0.526246,0.212363,1.88547,-0.135248,0.204398,0.263399,-3.0123,0.28314,-0.651605,-0.805915,-0.410138,-2.87003,-4.05332,-5.60748,-0.541201,7.06596,7.47327,-2.66722
3.407,0.523231,0.212644,1.88482,-0.136051,0.203992,0.260528,-3.01632,0.277521,-0.65213,-0.798828,-0.402659,-2.87266,-3.99223,-5.63071,-0.509635,7.1079,7.48411,-2.58825
